,gender,age,age_o,d_d_age,race,race_o,samerace,d_importance_same_race,d_importance_same_religion,field,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,match
5724,1,29.0,28.0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,2,2,2,2,2,0,0,1,0,2,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.24,0
5725,1,29.0,23.0,2,0,0,1,0,0,0,1,1,1,1,1,0,2,2,2,2,2,1,2,0,1,1,0,0,2,2,2,2,2,1,1,2,2,0,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.36,0
5726,1,29.0,25.0,2,0,0,1,0,0,0,2,1,1,1,0,0,1,1,1,2,1,1,2,0,1,1,0,0,2,2,2,2,2,1,2,1,2,1,2,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.66,0
5727,1,29.0,26.0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,1,0,0,2,0,1,1,0,0,2,2,2,2,2,0,1,2,1,0,1,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.04,0
5728,1,29.0,25.0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,2,0,1,1,0,0,2,2,2,2,2,1,2,1,1,2,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.18,0
5729,1,29.0,24.0,2,0,0,1,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,2,0,1,1,0,0,2,2,2,2,2,1,2,2,1,1,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.29,1
5730,1,29.0,30.0,0,0,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,2,2,2,2,2,0,1,1,0,1,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.68,0
5731,1,29.0,28.0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,2,0,1,1,0,0,2,2,2,2,2,0,0,2,1,0,1,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.7,0
5732,1,29.0,26.0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,2,2,2,2,2,0,0,0,0,1,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.5,0
5733,1,29.0,33.0,2,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,2,0,1,1,0,0,2,2,2,2,2,0,0,1,1,1,0,2,0,2,2,2,2,1,0,0,2,0,1,1,1,2,0,1,0.49,0
5734,1,26.0,38.0,3,0,0,1,2,2,0,0,0,1,0,0,1,1,2,2,1,2,1,2,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,2,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.35,1
5735,1,26.0,33.0,3,0,2,0,2,2,0,1,1,1,0,0,0,1,1,1,1,1,1,2,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.18,0
5736,1,26.0,24.0,1,0,0,1,2,2,0,1,0,1,2,0,0,1,1,1,1,1,1,2,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.1,0
5737,1,26.0,23.0,1,0,0,1,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,2,0,1,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.42,1
5738,1,26.0,25.0,0,0,0,1,2,2,0,2,1,1,1,0,0,0,2,2,2,2,0,2,0,1,0,0,0,1,2,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.54,0
5739,1,26.0,26.0,0,0,0,1,2,2,0,0,0,2,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,1,2,1,1,1,0,1,2,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.03,0
5740,1,26.0,25.0,0,0,0,1,2,2,0,1,0,2,0,0,0,1,2,2,1,2,1,2,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.34,1
5741,1,26.0,24.0,1,0,0,1,2,2,0,2,1,0,0,0,1,0,1,1,1,1,1,2,0,1,0,0,0,1,2,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.29,0
5742,1,26.0,21.0,2,0,0,1,2,2,0,1,2,1,1,0,0,1,2,2,1,0,0,2,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.21,1
5743,1,26.0,30.0,2,0,3,0,2,2,0,0,1,1,0,0,2,1,1,1,1,1,0,2,0,1,0,0,0,1,2,1,1,1,0,1,2,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.59,0
5744,1,26.0,26.0,0,0,0,1,2,2,0,0,1,0,2,0,0,1,1,1,1,2,0,2,0,1,0,0,0,1,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.34,0
5745,1,26.0,22.0,2,0,0,1,2,2,0,0,1,2,2,0,0,1,1,1,1,2,1,2,0,1,0,0,0,1,2,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.25,0
5746,1,26.0,24.0,1,0,0,1,2,2,0,1,1,1,0,0,1,1,1,1,1,2,1,2,0,1,0,0,0,1,2,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.27,0
5747,1,26.0,33.0,3,0,0,1,2,2,0,1,1,1,0,0,1,1,1,1,1,2,0,2,0,1,0,0,0,1,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.6,1
5748,1,26.0,25.0,0,0,3,0,2,2,0,0,1,1,1,0,1,1,2,2,1,2,0,2,0,1,0,0,0,1,2,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0.15,0
5749,1,31.0,38.0,3,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,2,0,2,1,0,1,1,0,1,2,0,0,1,1,1,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.36,0
5750,1,31.0,33.0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,0,2,1,0,1,1,0,1,2,0,0,1,1,1,0,1,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.3,0
5751,1,31.0,24.0,3,0,0,1,0,0,0,1,0,1,2,0,0,1,1,1,1,1,1,2,0,2,1,0,1,1,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.35,0
5752,1,31.0,28.0,1,0,0,1,0,0,0,2,2,2,0,0,0,1,1,1,1,1,0,2,0,2,1,0,1,1,0,1,2,0,0,0,1,0,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.15,0
5753,1,31.0,27.0,2,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,2,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.26,0
5754,1,31.0,23.0,3,0,0,1,0,0,0,1,1,1,1,1,0,1,2,2,1,2,1,2,0,2,1,0,1,1,0,1,2,0,1,0,1,1,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.35,0
5755,1,31.0,25.0,2,0,0,1,0,0,0,2,1,1,1,0,0,1,1,2,1,2,1,2,0,2,1,0,1,1,0,1,2,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.73,0
5756,1,31.0,26.0,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,2,0,2,1,0,1,1,0,1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.13,0
5757,1,31.0,25.0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,2,0,2,1,0,1,1,0,1,2,0,0,0,1,1,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.21,0
5758,1,31.0,24.0,3,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1,1,2,0,2,1,0,1,1,0,1,2,0,0,0,1,1,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.22,0
5759,1,31.0,21.0,3,0,0,1,0,0,0,1,2,1,1,0,0,1,2,2,0,1,0,2,0,2,1,0,1,1,0,1,2,0,1,0,1,1,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.47,1
5760,1,31.0,30.0,0,0,3,0,0,0,0,0,1,1,0,0,2,1,2,2,1,0,0,2,0,2,1,0,1,1,0,1,2,0,0,1,1,0,1,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.6,0
5761,1,31.0,28.0,1,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,1,2,1,2,0,2,1,0,1,1,0,1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.53,0
5762,1,31.0,26.0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,2,2,0,2,0,2,0,2,1,0,1,1,0,1,2,0,0,1,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.54,0
5763,1,31.0,22.0,3,0,0,1,0,0,0,0,1,2,2,0,0,1,1,1,1,1,2,2,0,2,1,0,1,1,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.42,0
5764,1,31.0,24.0,3,0,0,1,0,0,0,1,1,1,0,0,1,1,2,1,1,1,0,2,0,2,1,0,1,1,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.55,0
5765,1,31.0,33.0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,2,1,1,0,0,2,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.58,0
5766,1,31.0,25.0,2,0,3,0,0,0,0,0,1,1,1,0,1,1,2,1,0,1,0,2,0,2,1,0,1,1,0,1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1,0,0.11,0
5767,1,29.0,38.0,3,3,0,0,0,0,14,0,0,1,0,0,1,1,2,2,1,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.14,1
5768,1,29.0,33.0,2,3,2,0,0,0,14,1,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.14,0
5769,1,29.0,24.0,2,3,0,0,0,0,14,1,0,1,2,0,0,1,1,1,1,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.09,0
5770,1,29.0,28.0,0,3,0,0,0,0,14,2,2,2,0,0,0,1,1,1,2,2,1,2,1,0,2,0,0,1,1,1,2,2,1,1,0,0,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.11,0
5771,1,29.0,27.0,1,3,0,0,0,0,14,2,1,0,1,0,0,0,2,2,1,1,0,2,1,0,2,0,0,1,1,1,2,2,1,2,0,1,0,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.1,0
5772,1,29.0,23.0,2,3,0,0,0,0,14,1,1,1,1,1,0,1,2,2,0,1,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.17,0
5773,1,29.0,25.0,2,3,0,0,0,0,14,2,1,1,1,0,0,0,1,2,2,1,0,2,1,0,2,0,0,1,1,1,2,2,1,1,0,1,0,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.34,0
5774,1,29.0,26.0,1,3,0,0,0,0,14,0,0,2,0,0,1,1,1,1,1,0,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,0,1,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.36,0
5775,1,29.0,25.0,2,3,0,0,0,0,14,1,0,2,0,0,0,1,1,1,1,1,1,2,1,0,2,0,0,1,1,1,2,2,2,1,1,1,1,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.22,0
5776,1,29.0,24.0,2,3,0,0,0,0,14,2,1,0,0,0,1,0,1,1,1,1,1,2,1,0,2,0,0,1,1,1,2,2,1,1,0,1,0,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.17,0
5777,1,29.0,21.0,3,3,0,0,0,0,14,1,2,1,1,0,0,0,2,1,0,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.05,0
5778,1,29.0,30.0,0,3,3,1,0,0,14,0,1,1,0,0,2,1,2,1,1,0,0,2,1,0,2,0,0,1,1,1,2,2,0,1,0,0,1,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.21,0
5779,1,29.0,28.0,0,3,0,0,0,0,14,2,0,2,0,0,0,0,1,1,0,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,0,1,0,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.4,0
5780,1,29.0,26.0,1,3,0,0,0,0,14,0,1,0,2,0,0,0,1,2,0,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,0,1,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.12,0
5781,1,29.0,22.0,3,3,0,0,0,0,14,0,1,2,2,0,0,1,1,1,1,1,1,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.18,0
5782,1,29.0,24.0,2,3,0,0,0,0,14,1,1,1,0,0,1,0,2,2,1,1,1,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,0.17,0
5783,1,29.0,33.0,2,3,0,0,0,0,14,1,1,1,0,0,1,0,2,2,1,1,1,2,1,0,2,0,0,1,1,1,2,2,1,1,0,1,0,0,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.02,0
5784,1,29.0,25.0,2,3,3,1,0,0,14,0,1,1,1,0,1,1,2,2,1,2,0,2,1,0,2,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,1,2,1,0,0,0,0,1,0,0,1,2,-0.41,0
5785,1,22.0,38.0,3,0,0,1,2,2,45,0,0,1,0,0,1,1,2,2,1,2,0,1,2,1,0,0,0,0,1,1,2,2,1,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.24,0
5786,1,22.0,33.0,3,0,2,0,2,2,45,1,1,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.33,0
5787,1,22.0,24.0,1,0,0,1,2,2,45,1,0,1,2,0,0,1,1,1,1,1,1,1,2,1,0,0,0,0,1,1,2,2,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.14,0
5788,1,22.0,28.0,2,0,0,1,2,2,45,2,2,2,0,0,0,0,1,1,1,1,0,1,2,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.09,0
5789,1,22.0,27.0,2,0,0,1,2,2,45,2,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.37,0
5790,1,22.0,23.0,0,0,0,1,2,2,45,1,1,1,1,1,0,0,2,2,0,2,0,1,2,1,0,0,0,0,1,1,2,2,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.21,0
5791,1,22.0,25.0,1,0,0,1,2,2,45,2,1,1,1,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.14,0
5792,1,22.0,26.0,2,0,0,1,2,2,45,0,0,2,0,0,1,1,1,1,1,1,0,1,2,1,0,0,0,0,1,1,2,2,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.28,0
5793,1,22.0,25.0,1,0,0,1,2,2,45,1,0,2,0,0,0,1,1,1,1,1,1,1,2,1,0,0,0,0,1,1,2,2,2,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.1,0
5794,1,22.0,21.0,0,0,0,1,2,2,45,1,2,1,1,0,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,1,2,2,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.36,0
5795,1,22.0,30.0,3,0,3,0,2,2,45,0,1,1,0,0,2,1,2,2,1,0,0,1,2,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.19,0
5796,1,22.0,28.0,2,0,0,1,2,2,45,2,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.02,0
5797,1,22.0,26.0,2,0,0,1,2,2,45,0,1,0,2,0,0,0,2,1,1,2,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.16,0
5798,1,22.0,22.0,0,0,0,1,2,2,45,0,1,2,2,0,0,1,2,1,1,1,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.14,1
5799,1,22.0,24.0,1,0,0,1,2,2,45,1,1,1,0,0,1,0,0,1,1,1,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0
5800,1,22.0,33.0,3,0,0,1,2,2,45,1,1,1,0,0,1,0,1,1,1,2,0,1,2,1,0,0,0,0,1,1,2,2,1,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.01,0
5801,1,22.0,25.0,1,0,3,0,2,2,45,0,1,1,1,0,1,0,2,1,1,1,0,1,2,1,0,0,0,0,1,1,2,2,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.12,0
5802,1,23.0,38.0,3,0,0,1,0,1,45,0,0,1,0,0,1,2,2,2,1,1,0,2,0,2,2,0,0,1,2,1,1,1,1,0,1,0,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.04,0
5803,1,23.0,33.0,3,0,2,0,0,1,45,1,1,1,0,0,0,2,2,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,0,0,1,0,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.16,0
5804,1,23.0,24.0,0,0,0,1,0,1,45,1,0,1,2,0,0,1,1,1,1,0,0,2,0,2,2,0,0,1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.24,0
5805,1,23.0,28.0,2,0,0,1,0,1,45,2,2,2,0,0,0,1,1,1,1,1,0,2,0,2,2,0,0,1,2,1,1,1,1,1,1,0,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.16,1
5806,1,23.0,27.0,2,0,0,1,0,1,45,2,1,0,1,0,0,2,2,1,1,0,0,2,0,2,2,0,0,1,2,1,1,1,1,1,1,0,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.16,1
5807,1,23.0,23.0,0,0,0,1,0,1,45,1,1,1,1,1,0,2,2,2,2,2,1,2,0,2,2,0,0,1,2,1,1,1,2,1,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.11,1
5808,1,23.0,25.0,1,0,0,1,0,1,45,2,1,1,1,0,0,2,2,2,1,1,0,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.42,1
5809,1,23.0,26.0,1,0,0,1,0,1,45,0,0,2,0,0,1,1,1,1,1,1,0,2,0,2,2,0,0,1,2,1,1,1,0,1,1,0,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.28,0
5810,1,23.0,25.0,1,0,0,1,0,1,45,1,0,2,0,0,0,2,1,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.06,1
5811,1,23.0,24.0,0,0,0,1,0,1,45,2,1,0,0,0,1,0,1,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,2,1,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.14,0
5812,1,23.0,21.0,1,0,0,1,0,1,45,1,2,1,1,0,0,1,2,2,1,0,0,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.05,1
5813,1,23.0,30.0,3,0,3,0,0,1,45,0,1,1,0,0,2,1,2,2,1,0,0,2,0,2,2,0,0,1,2,1,1,1,0,2,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.37,1
5814,1,23.0,28.0,2,0,0,1,0,1,45,2,0,2,0,0,0,2,1,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.85,0
5815,1,23.0,26.0,1,0,0,1,0,1,45,0,1,0,2,0,0,2,1,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.18,1
5816,1,23.0,22.0,0,0,0,1,0,1,45,0,1,2,2,0,0,1,1,1,1,1,0,2,0,2,2,0,0,1,2,1,1,1,0,1,1,1,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.02,0
5817,1,23.0,24.0,0,0,0,1,0,1,45,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,0,0,1,2,1,1,1,1,1,1,1,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.1,1
5818,1,23.0,33.0,3,0,0,1,0,1,45,1,1,1,0,0,1,1,1,0,1,0,0,2,0,2,2,0,0,1,2,1,1,1,1,1,1,0,1,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,0.23,0
5819,1,23.0,25.0,1,0,3,0,0,1,45,0,1,1,1,0,1,1,2,1,1,2,0,2,0,2,2,0,0,1,2,1,1,1,0,1,1,0,0,0,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,0,-0.26,0
5820,1,30.0,38.0,3,2,0,0,0,0,4,0,0,1,0,0,1,1,1,2,1,1,1,2,2,1,0,0,0,1,1,2,2,2,1,2,2,1,2,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.24,0
5821,1,30.0,33.0,1,2,2,1,0,0,4,1,1,1,0,0,0,0,1,1,1,1,0,2,2,1,0,0,0,1,1,2,2,2,0,2,2,2,2,2,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.27,0
5822,1,30.0,24.0,2,2,0,0,0,0,4,1,0,1,2,0,0,1,2,1,1,1,1,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.44,0
5823,1,30.0,28.0,1,2,0,0,0,0,4,2,2,2,0,0,0,0,2,2,1,2,1,2,2,1,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.46,0
5824,1,30.0,27.0,1,2,0,0,0,0,4,2,1,0,1,0,0,0,2,1,1,0,0,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,0,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.1,0
5825,1,30.0,23.0,3,2,0,0,0,0,4,1,1,1,1,1,0,1,2,2,2,2,1,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.64,0
5826,1,30.0,25.0,2,2,0,0,0,0,4,2,1,1,1,0,0,0,2,2,1,1,0,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,2,1,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.6,0
5827,1,30.0,26.0,2,2,0,0,0,0,4,0,0,2,0,0,1,1,1,1,1,1,1,2,2,1,0,0,0,1,1,2,2,2,0,2,2,2,2,2,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.79,0
5828,1,30.0,25.0,2,2,0,0,0,0,4,1,0,2,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.65,0
5829,1,30.0,24.0,2,2,0,0,0,0,4,2,1,0,0,0,1,0,1,1,1,1,1,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,2,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.18,0
5830,1,30.0,21.0,3,2,0,0,0,0,4,1,2,1,1,0,0,1,2,2,0,2,0,2,2,1,0,0,0,1,1,2,2,2,1,2,2,2,2,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,-0.04,0
5831,1,30.0,30.0,0,2,3,0,0,0,4,0,1,1,0,0,2,0,1,1,1,1,0,2,2,1,0,0,0,1,1,2,2,2,0,1,2,0,2,0,1,0,1,2,1,2,0,1,1,1,1,2,2,1,2,2,0,0.44,0
